id,code,SMILES,reference,molecular_weight,emission_solid,emission_aggr,features_id,mechanism_id,doi,aTB,difficulty_level,original_level,source_split_file,source_row_index
2003.0,IQ,CCN(CC)C1=CC=C(C=C(C2=CC=C(C3=CC=C(C=[N+](CCC)C(C4=CC=CC=C4)=C5C6=CC=CC=C6)C5=C3)C=C2)C(O7)=O)C7=C1.[F+]B([F+])[F+][F+],"Chem.Sci.,2020,11,4730-4740",702.6,620.0,643.0,AIE,TICT,10.1039/d0sc00256a,failed,2,3,3_level.csv,30
2005.0,ASCPI,CN(C)C(C=C1)=CC=C1/C=C(C#N)/C(C=C2)=CC=C2C3=CC=[N+](C)C=C3.[I-],"J.Mater.Chem.C,2021,9,11180-11188",467.355,638.0,,AIE,TICT,10.1039/D1TC00604E,failed,2,3,3_level.csv,31
2015.0,PyTNZ,C1(N(C2=CC=C(C3=C(C=CC=C4)C4=C(C5=CC=C(C=C6)C7=C5C=CC8=CC=CC6=C78)C9=NSN=C93)C=C2)C%10=CC=CC=C%10)=CC=CC=C1,"J.Mater.Chem.C,2020,8,14146--14154",629.19,657.0,,AIE,TICT,10.1039/d0tc03813j,failed,2,3,3_level.csv,32
2027.0,tp2,COC(C=C1)=CC=C1/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)C4=CC=C(/C=C(C#N)/C#N)C=C4,"Chem.Commun.,2017,53,8727",468.5,,641.0,AIE,ESIPT,10.1039/C7CC04864E,failed,2,3,3_level.csv,34
2029.0,tp5,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(/C(C)=C(C#N)/C#N)S5)C=C4)C=C1,"Chem.Commun.,2017,53,8727",564.7,,651.0,AIE,neutral aromatic,10.1039/C7CC04864E,failed,2,3,3_level.csv,35
2032.0,tp8,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(/C(C6=CC=CS6)=C(C#N)/C#N)C=C5)C=C4)C=C1,"Chem.Commun.,2017,53,8727",626.7,,660.0,AIE,neutral aromatic,10.1039/C7CC04864E,failed,2,3,3_level.csv,36
2037.0,CSPP,[I-].[I-].C[N+]1=CC=C(C=C1)C1=CC=C(C=C1)C(=CC1=CC=C(C=C1)N1CC[N+](C)(C)CC1)C#N,"Chem.Sci.,2017,8,7014",663.3659,,640.0,AIE,TICT,10.1039/c7sc01054k,failed,2,3,3_level.csv,37
2044.0,TPEPCl,O=C(C(C=C1)=CC=C1N2C3=C(C(C=CC=C4)=C4C5=C3C=CC=C5)N=C2C(C=C6)=CC=C6/C(C7=CC=CC=C7)=C(C8=CC=CC=C8)/C9=CC=CC=C9)O,"Chem.Commun.,2022,58,5769-5772",687.0,495.0,409.0,AIE,ESIPT,10.1039/d2cc00909a,failed,2,3,3_level.csv,38
2107.0,TVQE,N(C1=CC=C(C=C1)C=CC2=C4C(=[N+](C=C2)CC3=CC=C(C=C3)OC(C)=O)C=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,Biomaterials2020242119924,627.58,739.0,637.0,AIE,TICT,10.1016/j.biomaterials.2020.119924,failed,2,3,3_level.csv,43
2110.0,IVP-02,C1=CC=CC2=C1C(=C[N]2[H])C=CC3=CC=[N+](C=C3)CC,"Chem.Sci.,2020,11,7676",394.3,575.0,,AIE,TICT,10.1039/d0sc01213k,failed,2,3,3_level.csv,44
2128.0,o-TPP3M,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=C(OC)C=C3)C4=CC=[N+](C)C=C4)C=C1.FP(F)(F)(F)F.[F-],"Adv.Mater.2015,27,7093–7100",584.0,605.0,,AIE,TICT,10.1002/adma.201503751,failed,2,3,3_level.csv,45
2129.0,o-TPP3M,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=C(OC)C=C3)\C4=CC=[N+](C)C=C4)C=C1.FP(F)(F)(F)F.[F-],"Adv. Mater. 2015, 27, 7093–7100",584.0,605.0,,AIE,TICT,10.1002/adma.201503751,failed,2,3,3_level.csv,46
2256.0,TPE4Mes,CCCCCC(CC1)CCC1C(C=C2)=CC=C2C#CC(C=C3)=CC=C3OCCCCCCCCCCCCOC(C=C4)=CC=C4/C(C5=CC=C(OCCCCCCCCCCCCOC6=CC=C(C#CC7=CC=C(C8CCC(CCCCC)CC8)C=C7)C=C6)C=C5)=C(C9=CC=C(OCCCCCCCCCCCCOC%10=CC=C(C#CC%11=CC=C(C%12CCC(CCCCC)CC%12)C=C%11)C=C%10)C=C9)C%13=CC=C(OCCCCCCCCCCCCOC%14=CC=C(C#CC%15=CC=C(C%16CCC(CCCCC)CC%16)C=C%15)C=C%14)C=C%13,"J.Mater.Chem.,2012,22,3323-3326",2447.7,,380.0,AIE,neutral aromatic,10.1039/c2jm15712h,failed,2,3,3_level.csv,49
2274.0,(MesB)2DMTPS,CC1=CC(C)=CC(C)=C1B(C2=C(C)C=C(C)C=C2C)C3=CC=C(C4=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=C(C7=CC=C(B(C8=C(C)C=C(C)C=C8C)C9=C(C)C=C(C)C=C9C)C=C7)[Si]4(C)C)C=C3,"Adv.Funct.Mater.2014,24,3621-3630",910.0,516.0,,AIE,ESIPT,10.1002/adfm.201303867,failed,2,3,3_level.csv,50
2387.0,TCzP-BDTO,CCC(COC1=C2C(C=C(S2(=O)=O)C3=CC=C(N4C5=C(C6=C4C=CC(C(C)(C)C)=C6)C=C(C=C5)C(C)(C)C)C=C3)=C(C7=C1C=C(C8=CC=C(N9C%10=C(C%11=C9C=CC(C(C)(C)C)=C%11)C=C(C=C%10)C(C)(C)C)C=C8)S7(=O)=O)OCC(CC)CCCC)CCCC,"Adv.Funct.Mater.2018,1706945",1217.0,606.0,,AIE,ICT,10.1002/adfm.201706945,failed,2,3,3_level.csv,51
2432.0,t-BPITBT-TPATPE,CC(C)(C)C(C=C1)=CC=C1N2C(C3=CC=C(C4=CC=C(C5=CC=C(/C(C6=CC=CC=C6)=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)/C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C=C5)C%13=NSN=C4%13)S3)=NC%14=C2C(C=CC=C%15)=C%15C%16=C%14C=CC=C%16,"J.Mater.Chem.C,2018,6,5900-5907",1231.0,645.0,,AIE,TICT,10.1039/c8tc01612g,failed,2,3,3_level.csv,53
15.0,DPI-BP,Cn4c(/C=C(c1ccccc1)/c2cc[n+](C)cc2)nc(c3ccccc3)c4c5ccccc5,"Adv. Funct. Mater. 2016, 26, 824–832",429.22,616.0,,AIE,ICT,,failed,2,3,3_level.csv,54
16.0,DPI-In,Cn4c(/C=C/C2=[N+](C)c1ccccc1C2(C)C)nc(c3ccccc3)c4c5ccccc5,"Adv. Funct. Mater. 2016, 26, 824–832",418.23,642.0,,AIE,ICT,,failed,2,3,3_level.csv,55
26.0,CM-f,N#C/C(C#N)=C\c6ccc(c5ccc(c3nc(c1ccccc1)c(c2ccccc2)nc3c4ccccc4)cc5)s6,,542.7,550.0,,AIE,ICT,,failed,2,3,3_level.csv,56
29.0,Ryan1,C[N+](C)(C)CCCCCCC8(CCCCCC[N+](C)(C)C)c1ccccc1c7cc(/C(=C(c2ccccc2)/c3ccc5c(c3)c4ccccc4C5(CCCCCC[N+](C)(C)C)CCCCC[N+](C)(C)C)c6ccccc6)ccc78,"J. Mater. Chem. B, 2014,2, 4134-4141",1397.34,,520.0,AIE,neutral aromatic,,failed,2,3,3_level.csv,57
34.0,ASCP-TPA,C[n+]6ccc(c5ccc(/C(C#N)=C/c4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)cc4)cc5)cc6,,540.2458,,620.0,AIE,ICT,,failed,2,3,3_level.csv,58
35.0,2ASCP-TPA,C[n+]6ccc(c5ccc(/C(C#N)=C(C#N)/c4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)cc4)cc5)cc6,,565.2332,,720.0,AIE,ICT,,failed,2,3,3_level.csv,59
38.0,TNB,C1(C2=CC=C(N(C3=CC=CC4=C3C=CC=C4)C5=CC=C(/C(C6=CC=CC=C6)=C(C7=CC=CC=C7)/C8=CC=CC=C8)C=C5)C=C2)=CC=C(C9=CC=C(N(C%10=CC=CC%11=C%10C=CC=C%11)C%12=CC=C(/C(C%13=CC=CC=C%13)=C(C%14=CC=CC=C%14)/C%15=CC=CC=C%15)C=C%12)C=C9)C%16=NSN=C1%16,"J. Mater. Chem. C, 2014, 2, 3756–3761",918.0,617.0,604.0,AIE,ICT,,failed,2,3,3_level.csv,60
41.0,TPE-TPA-FN(TTF),N#C/C(c1ccc(N(c2ccccc2)c3ccc(/C(c4ccccc4)=C(c5ccccc5)/c6ccccc6)cc3)cc1)=C(c7ccc(N(c8ccccc8)c9ccc(/C(c%10ccccc%10)=C(c%11ccccc%11)/c%12ccccc%12)cc9)cc7)/C#N,"Adv. Healthcare Mater., 2015, 4, 2667-2676. ",1234.0,663.0,671.0,AIE,ICT,,failed,2,3,3_level.csv,61
43.0,TTS,c1(c2ccc(N(c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccc(/C(c7ccccc7)=C(c8ccccc8)/c9ccccc9)cc6)cc2)c%10nsnc%10c(c%11ccc(N(c%12ccc(N(c%13ccccc%13)c%14ccccc%14)cc%12)c%15ccc(/C(c%16ccccc%16)=C(c%17ccccc%17)/c%18ccccc%18)cc%15)cc%11)cc1,,1513.0,636.0,636.0,AIE,ICT,,failed,2,3,3_level.csv,62
44.0,TTSe,c1(c2ccc(N(c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccc(/C(c7ccccc7)=C(c8ccccc8)/c9ccccc9)cc6)cc2)c%10n[se]nc%10c(c%11ccc(N(c%12ccc(N(c%13ccccc%13)c%14ccccc%14)cc%12)c%15ccc(/C(c%16ccccc%16)=C(c%17ccccc%17)/c%18ccccc%18)cc%15)cc%11)cc1,,502.0,665.0,665.0,AIE,ICT,,failed,2,3,3_level.csv,63
53.0,TPE-PY-N3,[N-]=[N+]=NCCCC[n+]1ccc(/C=C/c2ccc(/C(c3ccccc3)=C(c4ccccc4)\c5ccccc5)cc2)cc1,"J. Mater. Chem. B, 2015, 3, 4993 ",,618.0,,AIE,neutral aromatic,,failed,2,3,3_level.csv,64
77.0,IQ-DPA,CCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(c4ccccc4)c5ccccc5)cc6)c6c1.F[B-](F)(F)F,,578.4616,530.0,590.0,AIE,ICT,,failed,2,3,3_level.csv,65
78.0,IQ-Naph,COc1c2ccccc2c(c3ccc4c[n+](CCC)c(c5ccccc5)c(c6ccccc6)c4c3)cc1.F[B-](F)(F)F,,567.4346,474.0,560.0,AIE,ICT,,failed,2,3,3_level.csv,66
79.0,IQ-TPA,F[B-](F)(F)F.CCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc7)c7c1,,654.5596,560.0,630.0,AIE,ICT,,failed,2,3,3_level.csv,67
80.0,IQ-TPA-Oley,F[B-](F)(F)F.CCCCCCCC/C=C\CCCCCCCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc7)c7c1,,862.9486,600.0,600.0,AIE,ICT,,failed,2,3,3_level.csv,68
81.0,IQ-DMA,F[B-](F)(F)F.CCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(C)C)cc4)c4c1,,454.3196,507.0,,AIE,ICT,,failed,2,3,3_level.csv,69
82.0,IQ-DPA-MePh,CCC[n+]1c(c2ccccc2)c(C)c(cc(N(c3ccccc3)c4ccccc4)cc5)c5c1.F[B-](F)(F)F,,516.3906,520.0,576.0,AIE,ICT,,failed,2,3,3_level.csv,70
83.0,IQ-DPA-Naph,F[B-](F)(F)F.CCC[n+]1c(c2c3ccccc3ccc2)c(c4cccc5ccccc45)c(cc(N(C6=CC=CC=C6)C7=CC=CC=C7)cc8)c8c1,,678.5816,520.0,589.0,AIE,ICT,,failed,2,3,3_level.csv,71
84.0,IQ-DPA-Ph,FB(F)F.N(c1ccccc1)(c2ccccc2)c3ccc4c[n+](c5ccccc5)c(c6ccccc6)c(c7ccccc7)c4c3.[F-],,612.4786,594.0,594.0,AIE,ICT,,failed,2,3,3_level.csv,72
85.0,IQ-DPA-C6,CCCCCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(c4ccccc4)c5ccccc5)cc6)c6c1.FB(F)F.[F-],,620.5426,530.0,,AIE,ICT,,failed,2,3,3_level.csv,73
86.0,IQ-DPA-C10,CCCCCCCCCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(c4ccccc4)c5ccccc5)cc6)c6c1.FB(F)F.[F-],,676.6506,530.0,,AIE,ICT,,failed,2,3,3_level.csv,74
88.0,TA-DTPE,CCN(CC)c1ccc(/C(c2ccc(N(CC)CC)cc2)=C(c3ccc(C#CC#CC#CC#Cc4ccc(/C(c5ccccc5)=C(c6ccc(N(CC)CC)cc6)/c7ccc(N(CC)CC)cc7)cc4)cc3)/c8ccccc8)cc1,,1043.0,630.0,,AIE,TICT,,failed,2,3,3_level.csv,75
89.0,TP-TPDI-1,O=C(c1ccc(c2ccc(C(N(CC(CCCC)CC)C3=O)=O)c4c3ccc5c24)c6c5c(c7ccc(/C(c8ccc(c9cc(C(N(CC(CCCC)CC)C%10=O)=O)c%11c%10ccc%12c%11c9c%13c%14c%12ccc(C(N(CC(CCCC)CC)C%15=O)=O)c%14c%15cc%13)cc8)=C/c%16ccc(c%17cc%18c%19c(C(N(CC(CC)CCCC)C%18=O)=O)ccc%20c%19c%17c%21ccc(C(N(CC(CC)CCCC)C%22=O)=O)c%23c%22ccc%20c%21%23)cc%16)cc7)cc%24c61)N(CC(CCCC)CC)C%24=O,,2094.0,680.0,,AIE,neutral aromatic,,failed,2,3,3_level.csv,76
90.0,TP-TPDI-2,O=C(c1ccc(c2ccc(C(N(CC(CCCCCCCC)CCCCCC)C3=O)=O)c4c3ccc5c24)c6c5c(c7ccc(/C(c8ccc(c9cc(C(N(CC(CCCCCC)CCCCCCCC)C%10=O)=O)c%11c%10ccc%12c%11c9c%13c%14c%12ccc(C(N(CC(CCCCCCCC)CCCCCC)C%15=O)=O)c%14c%15cc%13)cc8)=C/c%16ccc(c%17cc%18c%19c(C(N(CC(CCCCCCCC)CCCCCC)C%18=O)=O)ccc%20c%19c%17c%21ccc(C(N(CC(CCCCCCCC)CCCCCC)C%22=O)=O)c%23c%22ccc%20c%21%23)cc%16)cc7)cc%24c61)N(CC(CCCCCCCC)CCCCCC)C%24=O,,2767.0,680.0,,AIE,neutral aromatic,,failed,2,3,3_level.csv,77
110.0,TPE-Py-NCS,S=C=NCCCC[n+]1ccc(/C=C/c2ccc(/C(c3ccccc3)=C(c4ccccc4)/c5ccccc5)cc2)cc1.F[P-](F)(F)(F)(F)F,,694.0,,598.0,AIE,neutral aromatic,,failed,2,3,3_level.csv,78
136.0,Startrek-2,c1(c2ccc(c3nc4c(c5ccc(N(c6ccccc6)c7ccccc7)cc5)c8c(nsn8)c(c9ccc(N(c%10ccccc%10)c%11ccccc%11)cc9)c4nc3c%12ccc(c%13ccc(N(c%14ccccc%14)c%15ccccc%15)cc%13)cc%12)cc2)ccc(N(c%16ccccc%16)c%17ccccc%17)cc1,,1312.0,,940.0,AIE,ICT,,failed,2,3,3_level.csv,79
194.0,SABB,Oc1c(/C=N/N=C/c2ccc(c3ccccc3)cc2)cccc1,,300.1,549.0,,AIE,ESIPT,,failed,2,3,3_level.csv,80
213.0,cm-n,c12nc(c3ccccc3)c(c4ccccc4)nc1cc5nc(c6ccccc6)c(c7ccccc7)nc5c2,,486.6,450.0,,AIE,neutral aromatic,,failed,2,3,3_level.csv,81
221.0,CS-Py+,CCN(CC)c1c(OCCCCCCCC)cc(/C=C(C#N)/c2ccc(c3cc[n+](C)cc3)cc2)cc1,"J. Am. Chem. Soc. 2019, 141, 16781−16789",458.0,685.0,666.0,AIE,ICT,,failed,2,3,3_level.csv,82
225.0,TVQE,O=C(C)Oc1ccc(C[n+]2ccc(/C=C/c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccccc62)cc1,"Chem. Sci., 2020, 11, 7676-7684",627.582,739.0,,AIE,ICT,,failed,2,3,3_level.csv,83
226.0,IVP-02,CC[n+]1ccc(/C=C/c2c3ccccc3[nH]c2)cc1,"Chem. Sci., 2020, 11, 7676-7684",394.301,575.0,,AIE,ICT,,failed,2,3,3_level.csv,84
234.0,DTE-TPECM,FC(C(F)(F)C1(F)F)(F)C(c2cc(c3ccc(/C(c4ccccc4)=C(c5ccc(/C(C)=C(C#N)/C#N)cc5)\c6ccccc6)cc3)sc2C)=C1c7c(C)sc(c8ccc(/C(c9ccccc9)=C(c%10ccc(/C(C)=C(C#N)/C#N)cc%10)\c%11ccccc%11)cc8)c7,"Chem, 2019, 5, 2657-2677",1209.0,540.0,,AIE,ICT,,failed,2,3,3_level.csv,85
235.0,OTPA-TQ1,CCCCCCCCOc1ccc(N(c2ccc(c3c4c(nc(c5ccccc5)c(c6ccccc6)n4)c(c7ccc(N(c8ccc(OCCCCCCCC)cc8)c9ccc(OCCCCCCCC)cc9)cc7)c%10nsnc3%10)cc2)c%11ccc(OCCCCCCCC)cc%11)cc1,"Chem, 2019, 5, 2657-2677",1340.0,894.0,,AIE,ICT,,failed,2,3,3_level.csv,86
237.0,OTPA-TQ3,CCCCCCCCOc1ccc(N(c2ccc(c3c4c(nc(c5ccc(C#Cc6ccccc6)cc5)c(c7ccc(C#Cc8ccccc8)cc7)n4)c(c9ccc(N(c%10ccc(OCCCCCCCC)cc%10)c%11ccc(OCCCCCCCC)cc%11)cc9)c%12nsnc3%12)cc2)c%13ccc(OCCCCCCCC)cc%13)cc1,"Biomaterials, 2020, 248, 120036",1540.0,910.0,,AIE,ICT,,failed,2,3,3_level.csv,87
241.0,MTPE-TP3,COc1ccc(/C(c2ccc(OC)cc2)=C(c3ccccc3)/c4ccc(c5sc(c6ccc(/C(c7ccccc7)=C(c8ccc(OC)cc8)/c9ccc(OC)cc9)cc6)c%10nc(c%11ccc(/C(c%12ccccc%12)=C(c%13ccccc%13)/c%14ccccc%14)cc%11)c(c%15ccc(/C(c%16ccccc%16)=C(c%17ccccc%17)\c%18ccccc%18)cc%15)nc%105)cc4)cc1,"Angew. Chem. Int. Ed. 2020 , 59 , 9470",1578.0,685.0,,AIE,ICT,,failed,2,3,3_level.csv,88
250.0,ASQ,CN(C)c1ccc(/C=C/c2nc3ccccc3[nH]c2=O)cc1,"Adv. Sci. 2020, 2001845",643.0,577.0,560.0,AIE,ICT,,failed,2,3,3_level.csv,89
251.0,TSSAM,C[n+]1c2ccccc2c(/C=C/c3sc(c4sc(c5ccc(N(c6ccccc6)c7ccccc7)cc5)cc4)cc3)c8ccccc81.FC(F)(S(=O)([O-])=O)F,"ACS Materials Lett. 2020, 2, 1033–1040",641.0,950.0,,AIE,ICT,,failed,2,3,3_level.csv,90
252.0,TSAM,C[n+]1c2ccccc2c(/C=C/c3sc(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc3)c7ccccc71.FC(F)(S(=O)([O-])=O)F,"ACS Materials Lett. 2020, 2, 1033–1040",637.0,847.0,,AIE,ICT,,failed,2,3,3_level.csv,91
253.0,TAM,C[n+]1c2ccccc2c(/C=C/c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccccc61.FC(F)(S(=O)([O-])=O)F,"ACS Materials Lett. 2020, 2, 1033–1040",485.0,818.0,,AIE,ICT,,failed,2,3,3_level.csv,92
255.0,TFVP,C[N+](C)(C)CCC[n+]1ccc(/C=C/c2oc(c3ccc(N(c4ccccc4)c5ccccc5)cc3)cc2)cc1.[Br-].[Br-],"Angew. Chem. Int. Ed. 2020, 59, 9610–9616",490.0,672.0,,AIE,ICT,,failed,2,3,3_level.csv,93
269.0,AMP-2HBT,CC(=O)COC1=CC(O)=C(C=C1)C1=NC2=C(S1)C=CC=C2,"ACS Appl. Mater. Interfaces, 2018, 10, 11436-11442.",351.0,482.0,,AIE,ESIPT,,failed,2,3,3_level.csv,94
279.0,TBP-1,CC[n+]1ccc(c2c3c(c(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc2)nsn3)cc1.[Br-],"Small Methods 2020, 2000046",,705.0,,AIE,ICT,,failed,2,3,3_level.csv,95
280.0,TBP-2,C[N+](C)(C)CCC[n+]1ccc(c2c3c(c(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc2)nsn3)cc1.[Br-].[Br-],"Small Methods 2020, 2000046",,685.0,,AIE,ICT,,failed,2,3,3_level.csv,96
285.0,TPE-Gal,OCC(O1)C(O)C(O)C(O)C1n2nnc(CCCOc3ccc(/C(c4ccc(OCCCc5nnn(C6C(O)C(O)C(O)C(CO)O6)c5)cc4)=C(c7ccc(/C(c8ccccc8)=C(C#N)\C#N)cc7)/c9ccccc9)cc3)c2,"Anal. Chem. 2019, 91, 6836−6843",,580.0,,AIE,neutral aromatic,,failed,2,3,3_level.csv,97
292.0,(E)-TPEDEPy-DBz,c1(C#Cc2cc[n+](Cc3ccccc3)cc2)ccc(/C(c4ccccc4)=C(c5ccccc5)/c6ccc(C#Cc7cc[n+](Cc8ccccc8)cc7)cc6)cc1,"J. Mater. Chem. B, 2018, 6, 1279--1285",,570.0,,AIE,ICT,,failed,2,3,3_level.csv,98
294.0,MTBZPy,C[n+]1ccc(/C=C/c2ccc(c3c4nsnc4c(c5ccc(N(c6ccc(OC)cc6)c7ccc(OC)cc7)cc5)cc3)cc2)cc1.[I-],"Adv. Funct. Mater. 2020, 2002058",,637.0,,AIE,ICT,,failed,2,3,3_level.csv,99
295.0,TNZPy,C[n+]1ccc(/C=C/c2ccc(c3c4nsnc4c(c5ccc(N(c6ccccc6)c7ccccc7)cc5)c8ccccc83)cc2)cc1.[I-],"Adv. Funct. Mater. 2020, 2002059",,666.0,,AIE,ICT,,failed,2,3,3_level.csv,100
296.0,MTNZPy,C[n+]1ccc(/C=C/c2ccc(c3c4nsnc4c(c5ccc(N(c6ccc(OC)cc6)c7ccc(OC)cc7)cc5)c8ccccc83)cc2)cc1.[I-],"Adv. Funct. Mater. 2020, 2002060",,681.0,,AIE,ICT,,failed,2,3,3_level.csv,101
298.0,TPECNPB,C/C(C)=C(c1cc[n+](Cc2ccc(B(O)O)cc2)cc1)\c3ccc(/C(c4ccccc4)=C(c5ccc(OC)cc5)/c6ccc(OC)cc6)cc3.[Br-],"Adv. Optical Mater. 2020, 2001119",,,625.0,AIE,ICT,,failed,2,3,3_level.csv,102
313.0,0-PP-2SMe,CSc1ccc(c2c(c3c(c4c(c5ccc(SC)cc5)cccc4)cccc3)cccc2)cc1,"Nat Commun 12, 167 (2021).",474.1476,,400.0,AIE,neutral aromatic,,failed,2,3,3_level.csv,103
314.0,0-TP-2Py,c1(c2ccncc2)c(c3c(c4c(c5ccncc5)cccc4)cccc3)cccc1,"Nat Commun 12, 167 (2022).",384.1426,,370.0,AIE,neutral aromatic,,failed,2,3,3_level.csv,104
323.0,OTTAB,Nc1c(N)c(C2=CC=C(c3ccc(N(c4ccc(OCCCCCCCC)cc4)c5ccc(OCCCCCCCC)cc5)cc3)S2)c6c(c1C7=CC=C(c8ccc(N(c9ccc(OCCCCCCCC)cc9)c%10ccc(OCCCCCCCC)cc%10)cc8)S7)nsn6,"Nature Communications volume 12, Article number: 960 (2021) ",1388.6452,,615.0,AIE,ICT,,failed,2,3,3_level.csv,105
334.0,PyTNZ,c12c(c(c3ccc4ccc5cccc6c5c4c3cc6)c7ccccc7c2c8ccc(N(c9ccccc9)c%10ccccc%10)cc8)nsn1,"J. Mater. Chem. C, 2020, 8, 14146--14155",,657.0,,AIE,ICT,,failed,2,3,3_level.csv,106
339.0,PTZ1,CCCN1c2ccccc2Sc2cc(\C=C(/C#N)c3nc4ccccc4s3)ccc12,"J. Mater. Chem. C, 2019, 7, 4185-4190",,650.0,672.0,AIE,ICT,,failed,2,3,3_level.csv,107
352.0,bBTAE-PhA,OC(=O)c1ccc(C=C(c2nc3ccccc3s2)c2nc3ccccc3s2)cc1,,,539.0,465.0,AIE,ICT,,failed,2,3,3_level.csv,108
