id,code,SMILES,reference,molecular_weight,emission_solid,emission_aggr,features_id,mechanism_id,doi,aTB,difficulty_level,original_level,source_split_file,source_row_index
1092.0,(Z)-o-BTPATPE,C1(/C(C2=CC=CC=C2C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=C(C6=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=CC=C6)\C%10=CC=CC=C%10)=CC=CC=C1,"Adv.Mater.2011, 23, 5430–5435",818.37,490.0,,AIE,ICT,10.1002/adma.201102804,success,1,1,1_level.csv,29
1093.0,p-BCaPTPE,C1(/C(C2=CC=C(C3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)C=C2)=C(C7=CC=C(C8=CC=C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C=C8)C=C7)/C%12=CC=CC=C%12)=CC=CC=C1,"Adv.Mater.2011, 23, 5430–5435",814.33,487.0,,AIE,ICT,10.1002/adma.201102804,success,1,1,1_level.csv,30
1101.0,CZ2TPAN,CCN(C1=CC=C(C2=CC=C(/C(C#N)=C(C3=CC=CC=C3)\C4=CC=CC=C4)C=C2)C=C15)C6=C5C=C(C7=CC=C(/C(C#N)=C(C8=CC=CC=C8)\C9=CC=CC=C9)C=C7)C=C6,"Chin. Sci. Bull., 2013, 58, 2719-2722",753.95,504.0,541.0,AIE,ICT,10.1007/s11434-013-5893-0,success,1,1,1_level.csv,33
1140.0,DEATPE,CCN(CC)C(C=C1)=CC=C1/C(C2=CC=C(N(CC)CC)C=C2)=C(C3=CC=CC=C3)\C4=CC=CC=C4,"J. Mater. Chem. C, 2015, 3, 112-120",474.69,481.0,477.0,AIE,ICT,10.1039/c4tc02161d,success,1,1,1_level.csv,42
1141.0,DFDEATPE,CCN(CC)C(C=C1)=CC=C1/C(C2=CC=C(N(CC)CC)C=C2)=C(C3=CC=C(F)C=C3)\C4=CC=C(F)C=C4,"J. Mater. Chem. C, 2015, 3, 112-120",510.67,487.0,480.0,AIE,ICT,10.1039/c4tc02161d,success,1,1,1_level.csv,43
1142.0,CNDEATPE,CCN(CC)C(C=C1)=CC=C1/C(C2=CC=C(N(CC)CC)C=C2)=C(C3=CC=CC=C3)\C4=CC=C(C#CC5=CC=C(C#N)C=C5)C=C4,"J. Mater. Chem. C, 2015, 3, 112-120",599.82,558.0,588.0,AIE,ICT,10.1039/c4tc02161d,success,1,1,1_level.csv,44
1727.0,Azo-TPA-Th(+),C%12=C(N(C3=CC=C(C2=CC=C(C1=CC=[N+](C)C=C1)S2)C=C3)C%11=CC=C(C%10=CC=C(/N=N/C9=CC=C(C8=CC=C(N(C4=CC=CC=C4)C7=CC=C(C6=CC=C(C5=CC=[N+](C)C=C5)S6)C=C7)C=C8)C=C9)C=C%10)C=C%11)C=CC=C%12,"Chem. Sci. 2022, 13, 4139–4149.",1270.178,,630.0,AIE,TICT,10.1039/D2SC00381C,success,1,1,1_level.csv,46
1729.0,TPA-Th(+),N(C2=CC=C(C1=CC=C(N)C=C1)C=C2)(C3=CC=CC=C3)C6=CC=C(C5=CC=C(C4=CC=[N+](C)C=C4)S5)C=C6,"Chem. Sci. 2022, 13, 4139–4149.",630.105,,600.0,AIE,TICT,10.1039/D2SC00381C,success,1,1,1_level.csv,47
1755.0,Q-1-Py,C%12(C2=C(C1=CC=CC=C1)N=C%11C(=N2)C=C(C3=CC=C6C4=C3C=CC5=C4C(=CC=C5)CC6)C(C7=C%10C8=C(C=C7)CCC9=CC=CC(=C89)C=C%10)=C%11)=CC=CC=C%12,UWluLCBXLjsgTGksIEsuOyBGZW5nLCBHLjsgTGksIE0uOyBZYW5nLCBaLjsgTGl1LCBCLjsgVGFuZywgQi4gWi4gQnJpZ2h0IGFuZCAgUGhvdG9zdGFibGUgT3JnYW5pYyBGbHVvcmVzY2VudCBEb3RzIHdpdGggQWdncmVnYXRpb24tSW5kdWNlZCAgRW1pc3Npb24gQ2hhcmFjdGVyaXN0aWNzIGZvciBOb25pbnZhc2l2ZSBMb25nLVRlcm0gQ2VsbCBJbWFnaW5nLiBBZHYuICBGdW5jdC4gTWF0ZXIuIDIwMTQsIDI0LCA2MzXigJI2NDMuIFs0OF0gUWluLCBXLjsgRGluZywgRC47IExpdSwgSi47IFl1YW4sIFcuIFouOyBIdSwgWS47IExpdSwgQi47IFRhbmcsIEIuIFouIEJpAm9pbWFnaW5nOiBCaW9jb21wYXRpYmxlIE5hbm9wYXJ0aWNsZXMgd2l0aCBBZ2dyZWdhdGlvbi1JbmR1Y2VkICBFbWlzc2lvbiBDaGFyYWN0ZXJpc3RpY3MgYXMgRmFyLVJlZC9OZWFyLUluZnJhcmVkIEZsdW9yZXNjZW50IEJpAm9wcm9iZXMgZm9yIGluIFZpdHJvIGFuZCBJbiBWaXZvIEltYWdpbmcgQXBwbGljYXRpb25zIChBZHYuIEZ1bmN0LiAgTWF0ZXIuIDQvMjAxMikuIEFkdi4gRnVuY3QuIE1hdGVyLiAyMDEyLCAyMiwgNjY14oCSNjY1Lg==,685.0,501.0,,AIE,ESIPT+ICT/TICT,DOI: 10.1002/cjoc.202100157,success,1,1,1_level.csv,48
1757.0,Q-2-Py,C%12(C2=C(C1=CC=CC=C1)N=C%11C(=N2)C=C(C3=CC5=C4C(=C3)C=CC6=C4C(CC5)CCC6)C(C7=CC9=C8C(=C7)C=CC%10=C8C(CC9)CCC%10)=C%11)=CC=CC=C%12,UWluLCBXLjsgTGksIEsuOyBGZW5nLCBHLjsgTGksIE0uOyBZYW5nLCBaLjsgTGl1LCBCLjsgVGFuZywgQi4gWi4gQnJpZ2h0IGFuZCAgUGhvdG9zdGFibGUgT3JnYW5pYyBGbHVvcmVzY2VudCBEb3RzIHdpdGggQWdncmVnYXRpb24tSW5kdWNlZCAgRW1pc3Npb24gQ2hhcmFjdGVyaXN0aWNzIGZvciBOb25pbnZhc2l2ZSBMb25nLVRlcm0gQ2VsbCBJbWFnaW5nLiBBZHYuICBGdW5jdC4gTWF0ZXIuIDIwMTQsIDI0LCA2MzXigJI2NDMuIFs0OF0gUWluLCBXLjsgRGluZywgRC47IExpdSwgSi47IFl1YW4sIFcuIFouOyBIdSwgWS47IExpdSwgQi47IFRhbmcsIEIuIFouIEJpAm9pbWFnaW5nOiBCaW9jb21wYXRpYmxlIE5hbm9wYXJ0aWNsZXMgd2l0aCBBZ2dyZWdhdGlvbi1JbmR1Y2VkICBFbWlzc2lvbiBDaGFyYWN0ZXJpc3RpY3MgYXMgRmFyLVJlZC9OZWFyLUluZnJhcmVkIEZsdW9yZXNjZW50IEJpAm9wcm9iZXMgZm9yIGluIFZpdHJvIGFuZCBJbiBWaXZvIEltYWdpbmcgQXBwbGljYXRpb25zIChBZHYuIEZ1bmN0LiAgTWF0ZXIuIDQvMjAxMikuIEFkdi4gRnVuY3QuIE1hdGVyLiAyMDEyLCAyMiwgNjY14oCSNjY1Lg==,685.0,476.0,,AIE,ESIPT+ICT/TICT,10.1002/cjoc.202100157,success,1,1,1_level.csv,49
1774.0,MTPE-M,COC1=CC=C(/C(C2=CC=CC=C2)=C(C3=CC=C(C4=CC=C(/C=C(C#N)C#N)C=C4)C=C3)C5=CC=C(OC)C=C5)C=C1,"Chem.Commun.,2016,52,7288-7291",544.4,,595.0,AIE,ICT,10.1039/c6cc03415b,success,1,1,1_level.csv,50
1776.0,TETPE,C#CC(C=C1)=CC=C1/C(C2=CC=C(C#C)C=C2)=C(C3=CC=C(C#C)C=C3)C4=CC=C(C#C)C=C4,"Chem.Commun.,2017,53,11330-11333",428.53,475.0,504.0,AIE,neutral aromatic,10.1039/c7cc04663d,success,1,1,1_level.csv,51
1781.0,TPP-2MP,COC(C=C1)=CC=C1C2=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(C5=CC=C(OC)C=C5)C(C6=CC=C(C7=CC=CC=C7)C=C6)=N2,"Chem.Sci.,2015,6,1932-1937",597.0,440.0,,AIE,ESIPT,10.1039/C4SC03365E,success,1,1,1_level.csv,54
1792.0,TPP-PDCV,N#C/C(C#N)=CC1=CC=C(C(C=C2)=CC=C2C3=C(C4=CC=CC=C4)N=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=N3)C=C1,"Adv.Funct.Mater.2018,28,1704689.",537.0,545.0,511.0,AIE,ESIPT,10.1002/adfm.201704689,success,1,1,1_level.csv,55
1835.0,TBFCN,FC1=C(C#N)C2=NSN=C2C(C(C=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5)=C1,"Sci.ChinaChem,2022,65,135-144",422.0,670.0,,AIE,TICT,10.1007/s11426-021-1083-4,success,1,1,1_level.csv,62
1836.0,TB2FCN,FC1=C(C#N)C2=NSN=C2C(C(C=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5)=C1F,"Sci.ChinaChem,2022,65,135-144",440.0,650.0,,AIE,TICT,10.1007/s11426-021-1083-4,success,1,1,1_level.csv,63
1838.0,TPABSM,FC(C(S/C(S1)=C(C#N)/C#N)=C1C2=NSN=C32)=C3C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC=C6,"ACSMaterialsLett.2022,4,159−164",535.0,670.0,,AIE,TICT,10.1021/acsmaterialslett.1c00570,success,1,1,1_level.csv,64
1870.0,TPEDCPy,CCN1C2=C(C=CC(/C=C/C3=CC=[N+](C)C=C3)=C2)C4=C1C=CC(N(C5=CC=CC=C5)C(C=C6)=CC=C6/C(C7=CC=CC=C7)=C(C8=CC=CC=C8)/C9=CC=CC=C9)=C4.[I-],"Adv.Funct.Mater.2022,32,2110526",879.73,,660.0,AIE,TICT,10.1002/adfm.202110526,success,1,1,1_level.csv,67
1897.0,AAPP,CCOC(C(C=C1)=CC=C1N2C3=C(N(C4=CC=C(C(OCC)=O)C=C4)C(C5=CC=CC=C5)=C3)C=C2C6=CC=CC=C6)=O,"Chem.Sci.,2017,8,7258",554.2,,468.0,AIE,TICT,10.1039/c7sc03076b,success,1,1,1_level.csv,68
1902.0,TPE-Th-B,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(/C=C6C(N(C)C(N(C)C/6=O)=O)=O)S5)C=C4)C=C1,"Chem.AsianJ.2019,14,871-876",640.0,622.0,,AIE,TICT,10.1002/asia.201801660,success,1,1,1_level.csv,69
1907.0,TPA-Se,N(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=C(C4=CC=C(C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5)C8=N[Se]N=C84)C=C3,"ActaChim.Sinica2021,79,319-325",669.69,,626.0,AIE,TICT,10.6023/A20100501,success,1,1,1_level.csv,70
1910.0,BT-2ATPE,C1(N(C2=CC=C(/C(C3=CC=CC=C3)=C(C4=CC=CC=C4)/C5=CC=CC=C5)C=C2)C6=CC=CC=C6)=CC=C(N(C7=CC=C(/C(C8=CC=CC=C8)=C(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C7)C%11=CC=CC=C%11)C%12=NSN=C%121,"Chem.Sci.,2018,9,6118",979.258,674.0,,AIE,TICT,10.1039/c8sc01377b,success,1,1,1_level.csv,71
1916.0,2-AFN,O=C1C2=C(C=CC=C2)C3=C1C(C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC=C6)=NC(N(CCN(C)C)C)=C3C#N,"Chem.Commun.,2019,55,7458-7461",549.0,,584.0,AIE,TICT,10.1039/c9cc02782c,success,1,1,1_level.csv,73
1961.0,SA-4CO2Na,OC1=CC=C(CN(CC(O[Na])=O)CC(O[Na])=O)C=C1/C=N/N=C/C2=CC(CN(CC(O[Na])=O)CC(O[Na])=O)=CC=C2O,"ACSAppl.Mater.Interfaces2018,10,14410−14417",618.0,539.0,,AIE,ESIPT,10.1021/acsami.8b00952,success,1,1,1_level.csv,80
1966.0,TPE-PR-COOH,COC(C=C1)=CC=C1/C(C2=CC=C(OC)C=C2)=C(C3=CC=C(C4=CC=C(/C=C5C(N(CC(O)=O)C(S/5)=S)=O)C=C4)C=C3)/C6=CC=CC=C6,"SciChinaChem,2020,63:1428-1434",699.81,,624.0,AIE,TICT,10.1007/s11426-020-9846-4,success,1,1,1_level.csv,81
1975.0,IND-TPA,O=C1C2=C(C=CC=C2)C(/C1=CC(C=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5)=O,"Chem.Commun.,2017,53,921-924.",401.0,,612.0,AIE,TICT,10.1039/c6cc09471f,success,1,1,1_level.csv,82
1979.0,TPA-2Ph-SCP,C[N+](C=C1)=CC=C1C(C=C2)=CC=C2/C([N+]#[C-])=C/C(C=C3)=CC=C3/C=C(C4=CC=CC=C4)/C(C=C5)=CC=C5N(C6=CC=CC=C6)C7=CC=CC=C7,"CCSChemistry,2022,4(2):501-514.",642.29,630.0,,AIE,ICT,10.31635/ccschem.021.202101458,success,1,1,1_level.csv,83
1982.0,TPM,C1(C(C2=CC=CC=C2)C3=CC=CC=C3)=CC=CC=C1,"J.Am.Chem.Soc.2021,143,9565−9574.",244.0,402.0,,AIE,clusterluminescence,10.1021/jacs.1c03882,success,1,1,1_level.csv,84
1983.0,TPM-MO,COC1=CC=C(C(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)C=C1,"J.Am.Chem.Soc.2021,143,9565−9574.",334.0,429.0,440.0,AIE,neutral aromatic,10.1021/jacs.1c03882,success,1,1,1_level.csv,85
1984.0,TPM-DMA,CN(C)C1=CC=C(C(C2=CC=C(N(C)C)C=C2)C3=CC=C(N(C)C)C=C3)C=C1,"J.Am.Chem.Soc.2021,143,9565−9574.",373.0,447.0,460.0,AIE,ESIPT,10.1021/jacs.1c03882,success,1,1,1_level.csv,86
1991.0,BTPE-C4,C1(/C(C2=CC=CC=C2)=C(C3=CC=C(OCCCCOC4=CC=C(/C(C5=CC=CC=C5)=C(C6=CC=CC=C6)/C7=CC=CC=C7)C=C4)C=C3)C8=CC=CC=C8)=CC=CC=C1,"Adv.Funct.Mater.2018,28,1707210",750.3,,471.0,AIE,ESIPT,10.1002/adfm.201707210,success,1,1,1_level.csv,87
1998.0,FKP-PTA,O=C(C1=CC=C(C(C=CC=C2)=C2C3(CCC(C)CCCC(C)C)CCC(C)CCCC(C)C)C3=C1)C4=CC=C(N5C6=CC=CC=C6SC7=C5C=CC=C7)C=C4,"ACSNano2022,16,6176−6184",747.44,,537.0,AIE,TICT,10.1021/acsnano.1c11661,success,1,1,1_level.csv,92
2002.0,DTPA-BT-M,COC1=CC=C(N(C2=CC=C(OC)C=C2)C3=CC=C(C4=CC=C(C5=CC=C(N(C6=CC=C(OC)C=C6)C7=CC=C(OC)C=C7)C=C5)C8=NSN=C84)C=C3)C=C1,"Mater.Chem.Front.,2021,5,1872-1883",742.26,676.0,,AIE,TICT,10.1039/d0qm00682c,success,1,1,1_level.csv,95
2010.0,TP1,N#C/C(C#N)=C/C(C=C1)=CC=C1/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=CC=C4,"Chem.Commun.,2017,53,8727--8730",408.5,,574.0,AIE,neutral aromatic,10.1039/C7CC04864E,success,1,1,1_level.csv,96
2011.0,TNZPPI,C1(N(C2=CC=C(C3=C(C=CC=C4)C4=C(C5=CC=C(C6=NC(C(C=CC=C7)=C7C8=C9C=CC=C8)=C9N6C%10=CC=CC=C%10)C=C5)C%11=NSN=C%113)C=C2)C%12=CC=CC=C%12)=CC=CC=C1,"Adv.OpticalMater.2020,8,1901520",797.26,668.0,,AIE,TICT,10.1002/adom.201901520,success,1,1,1_level.csv,97
2012.0,TNZtPPI,CC(C)(C)C(C=C1)=CC=C1N2C3=C(C(C=CC=C4)=C4C5=C3C=CC=C5)N=C2C(C=C6)=CC=C6C(C7=NSN=C78)=C9C(C=CC=C9)=C8C(C=C%10)=CC=C%10N(C%11=CC=CC=C%11)C%12=CC=CC=C%12,"Adv.OpticalMater.2020,8,1901520",853.32,665.0,,AIE,TICT,10.1002/adom.201901520,success,1,1,1_level.csv,98
2013.0,TNZ2tPPI,CC(C)(C)C1=CC(N2C3=C(C(C=CC=C4)=C4C5=C3C=CC=C5)N=C2C(C=C6)=CC=C6C(C7=NSN=C78)=C9C(C=CC=C9)=C8C(C=C%10)=CC=C%10N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)=CC(C(C)(C)C)=C1,"Adv.OpticalMater.2020,8,1901520",909.38,667.0,,AIE,TICT,10.1002/adom.201901520,success,1,1,1_level.csv,99
2014.0,TNZ,C1(N(C2=CC=C(C3=C(C=CC=C4)C4=CC5=NSN=C53)C=C2)C6=CC=CC=C6)=CC=CC=C1,"J.Mater.Chem.C,2020,8,14146--14154",429.13,635.0,,AIE,TICT,10.1039/d0tc03813j,success,1,1,1_level.csv,100
2016.0,PheTNZ,C1(N(C2=CC=C(C3=C(C=CC=C4)C4=C(C5=C(C=CC=C6)C6=C(C=CC=C7)C7=C5)C8=NSN=C83)C=C2)C9=CC=CC=C9)=CC=CC=C1,"J.Mater.Chem.C,2020,8,14146--14154",605.19,658.0,,AIE,TICT,10.1039/d0tc03813j,success,1,1,1_level.csv,101
2038.0,CBBHA-4,O=C(N/N=C/C1=CC(C(C2=CC(/C=N/NC(C3=CC=C(OCCCC)C=C3)=O)=C(O)C=C2)=O)=CC=C1O)C4=CC=C(OCCCC)C=C4,"J.Mater.Chem.C,2020,8,13705-13711",650.0,513.0,,AIE,ICT,10.1039/d0tc03665j,success,1,1,1_level.csv,102
2039.0,CBBHA-8,O=C(N/N=C/C1=CC(C(C2=CC(/C=N/NC(C3=CC=C(OCCCCCCCC)C=C3)=O)=C(O)C=C2)=O)=CC=C1O)C4=CC=C(OCCCCCCCC)C=C4,"J.Mater.Chem.C,2020,8,13705-13711",762.0,517.0,,AIE,ESIPT,10.1039/d0tc03665j,success,1,1,1_level.csv,103
2042.0,2N-DPAS,OC(C=CC=C1)=C1/C=N/N=C(C2=CC=C(N(CC)CC)C=C2)/C3=CC=C(N(CC)CC)C=C3,"J.Mater.Chem.C,2020,8,996-1001",442.0,,545.0,AIE,ESIPT,10.1039/C9TC05822B,success,1,1,1_level.csv,104
2047.0,TBP,S1N=C2C(=N1)C(=CC=C2C1=CC=NC=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,"J.Mater.Chem.B,2020,8，1516",456.567,600.0,621.0,AIE,TICT,10.1039/c9tb02848j,success,1,1,1_level.csv,105
