id,code,SMILES,reference,molecular_weight,emission_solid,emission_aggr,features_id,mechanism_id,doi,aTB
1051.0,TPE-4TPA,C(/C1=CC=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C=C1)(C5=CC=C(C(C=C6)=CC=C6N(C7=CC=CC=C7)C8=CC=CC=C8)C=C5)=C(C9=CC=C(C(C=C%10)=CC=C%10N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9)/C%13=CC=C(C(C=C%14)=CC=C%14N(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13,"Chem. Commun., 2013, 49, 594--596",1305.0,522.0,,AIE,other,10.1039/c2cc37928g,success
1052.0,DPPM-DPAC,O=C(C1=CC2=C(N=C(C(C=C3)=C(C4=C5)C=C3N(C6=CC=CC=C6C7(C8=CC=CC=C8)C9=CC=CC=C9)C%10=C7C=CC=C%10)C(C4=CC=C5N%11C%12=CC=CC=C%12C(C%13=CC=CC=C%13)(C%14=CC=CC=C%14)C%15=C%11C=CC=C%15)=N2)C=C1)C%16=CC=CC=C%16,"Adv. Sci. 2021, 2104435",1046.0,557.0,,AIE,ICT,10.1002/advs.202104435,success
1053.0,DPPM-SFAC,O=C(C1=CC2=C(N=C(C(C=C3)=C(C4=C5)C=C3N(C6=CC=CC=C6C7(C8=CC=CC=C89)C%10=C9C=CC=C%10)C%11=C7C=CC=C%11)C(C4=CC=C5N%12C%13=CC=CC=C%13C(C%14=C%15C=CC=C%14)(C%16=CC=CC=C%16%15)C%17=C%12C=CC=C%17)=N2)C=C1)C%18=CC=CC=C%18,"Adv. Sci. 2021, 2104435",1042.0,563.0,,AIE,ICT,10.1002/advs.202104435,success
1054.0,DPPM-SXAC,O=C(C1=CC2=C(N=C(C(C=C3)=C(C4=C5)C=C3N(C6=CC=CC=C6C7(C8=CC=CC=C8O9)C%10=C9C=CC=C%10)C%11=C7C=CC=C%11)C(C4=CC=C5N%12C%13=CC=CC=C%13C(C%14=C%15C=CC=C%14)(C%16=CC=CC=C%16O%15)C%17=C%12C=CC=C%17)=N2)C=C1)C%18=CC=CC=C%18,"Adv. Sci. 2021, 2104435",1074.0,570.0,,AIE,ICT,10.1002/advs.202104435,success
1055.0,DPPM-STAC,O=C(C1=CC2=C(N=C(C(C=C3)=C(C4=C5)C=C3N(C6=CC=CC=C6C7(C8=CC=CC=C8S9)C%10=C9C=CC=C%10)C%11=C7C=CC=C%11)C(C4=CC=C5N%12C%13=CC=CC=C%13C(C%14=C%15C=CC=C%14)(C%16=CC=CC=C%16S%15)C%17=C%12C=CC=C%17)=N2)C=C1)C%18=CC=CC=C%18,"Adv. Sci. 2021, 2104435",1106.0,566.0,,AIE,ICT,10.1002/advs.202104435,success
1063.0,o-TPEPh,c1(/C(c2ccccc2c3ccccc3)=C(c4ccccc4)\c5ccccc5)ccccc1,"Org. Chem. Front. 2016, 3, 1091–1095",408.0,466.0,466.0,AIE,neutral aromatic,10.1039/c6qo00204h,success
1064.0,o-2-TPENp,c1(/C(c2ccccc2c3cc4ccccc4cc3)=C(c5ccccc5)\c6ccccc6)ccccc1,"Org. Chem. Front. 2016, 3, 1091–1095",458.0,467.0,468.0,AIE,neutral aromatic,10.1039/c6qo00204h,success
1065.0,o-TPEAn,c1(cc2ccccc2c3c4c(/C(c5ccccc5)=C(c6ccccc6)\c7ccccc7)cccc4)c3cccc1,"Org. Chem. Front. 2016, 3, 1091–1095",508.0,501.0,504.0,AIE,neutral aromatic,10.1039/c6qo00204h,success
1066.0,o-TPEPa,c1(/C(c2c(c3cc4c(c5c3cccc5)cccc4)cccc2)=C(c6ccccc6)/c7ccccc7)ccccc1,"Org. Chem. Front. 2016, 3, 1091–1095",508.0,472.0,473.0,AIE,neutral aromatic,10.1039/c6qo00204h,success
1067.0,o-TPEPy,c1(/C(c2c(c3ccc4c5c3ccc6cccc(cc4)c56)cccc2)=C(c7ccccc7)/c8ccccc8)ccccc1,"Org. Chem. Front. 2016, 3, 1091–1095",532.0,484.0,490.0,AIE,neutral aromatic,10.1039/c6qo00204h,success
1072.0,l-TPEB,CC1=CC(C)=CC(C)=C1B(C2=C(C)C=C(C)C=C2C)C3=CC=C(C=C3)C(C=C4)=CC=C4C(C=C5)=CC=C5/C(C6=CC=CC=C6)=C(C7=CC=C(C8=CC=C(C9=CC=C(B(C%10=C(C)C=C(C)C=C%10C)C%11=C(C)C=C(C)C=C%11C)C=C9)C=C8)C=C7)\C%12=CC=CC=C%12,"J. Mater. Chem. C 2017, 5, 12553–12560",1133.0,495.0,497.0,AIE,neutral aromatic,10.1039/c7tc04626j,success
1073.0,(TPE)2PF,C12=C(C=C(C3=CC=C(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=CC=C6)C=C3)C=C2)C(C7=CC=CC=C7)(C8=CC=CC=C8)C9=C1C=CC(C%10=CC=C(/C(C%11=CC=CC=C%11)=C(C%12=CC=CC=C%12)\C%13=CC=CC=C%13)C=C%10)=C9,Dyes Pigments 106 (2014) 87–93,978.0,491.0,498.0,AIE,neutral aromatic,10.1016/j.dyepig.2014.02.026,success
1074.0,TPE(PF)2,C12=C(C=C(C3=CC=C(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=C(C(C=C7)=CC8=C7C(C=CC=C9)=C9C8(C%10=CC=CC=C%10)C%11=CC=CC=C%11)C=C6)C=C3)C=C2)C(C%12=CC=CC=C%12)(C%13=CC=CC=C%13)C%14=C1C=CC=C%14,Dyes Pigments 106 (2014) 87–93,964.0,498.0,502.0,AIE,neutral aromatic,10.1016/j.dyepig.2014.02.026,success
1075.0,(TPE)2SF,C12=C(C=C(C3=CC=C(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=CC=C6)C=C3)C=C2)C7(C8=C(C=CC=C8)C9=C7C=CC=C9)C%10=C1C=CC(C%11=CC=C(/C(C%12=CC=CC=C%12)=C(C%13=CC=CC=C%13)\C%14=CC=CC=C%14)C=C%11)=C%10,Dyes Pigments 106 (2014) 87–93,976.0,495.0,496.0,AIE,neutral aromatic,10.1016/j.dyepig.2014.02.026,success
1076.0,TPE(SF)2,C12=C(C=C(C3=CC=C(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=C(C(C=C7)=CC8=C7C(C=CC=C9)=C9C8%10C%11=C(C=CC=C%11)C%12=C%10C=CC=C%12)C=C6)C=C3)C=C2)C%13(C%14=C(C=CC=C%14)C%15=C%13C=CC=C%15)C%16=C1C=CC=C%16,Dyes Pigments 106 (2014) 87–93,960.0,502.0,503.0,AIE,neutral aromatic,10.1016/j.dyepig.2014.02.026,success
1080.0,5-BTDMS,C[Si]1(C)C(C2=CC(C=CS3)=C3C=C2)=C(C4=CC=CC=C4)C(C5=CC=CC=C5)=C1C6=CC=C(C=CS7)C7=C6,"Chem. Eur. J. 2015, 21, 8137 – 8147",526.0,494.0,,AIE,ESIPT,10.1002/chem.201500002,success
1082.0,5-BTMPS,C[Si]1(C2=CC=CC=C2)C(C3C=C4C(C=CC=C4)S3)=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=C1C7SC8C(C=CC=C8)=C7,"Chem. Eur. J. 2015, 21, 8137 – 8147",530.0,502.0,,AIE,other,10.1002/chem.201500002,success
1091.0,(Z)-o-BCaPTPE,C1(/C(C2=CC=CC=C2C3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)=C(C7=C(C8=CC=C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C=C8)C=CC=C7)\C%12=CC=CC=C%12)=CC=CC=C1,"Adv.Mater.2011, 23, 5430–5435",814.33,477.0,,AIE,ICT,10.1002/adma.201102804,success
1092.0,(Z)-o-BTPATPE,C1(/C(C2=CC=CC=C2C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)=C(C6=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=CC=C6)\C%10=CC=CC=C%10)=CC=CC=C1,"Adv.Mater.2011, 23, 5430–5435",818.37,490.0,,AIE,ICT,10.1002/adma.201102804,success
1093.0,p-BCaPTPE,C1(/C(C2=CC=C(C3=CC=C(N4C(C=CC=C5)=C5C6=C4C=CC=C6)C=C3)C=C2)=C(C7=CC=C(C8=CC=C(N9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11)C=C8)C=C7)/C%12=CC=CC=C%12)=CC=CC=C1,"Adv.Mater.2011, 23, 5430–5435",814.33,487.0,,AIE,ICT,10.1002/adma.201102804,success
1094.0,m2Cz-TAn-CN,CC(C)C1=CC2=C(C=C1)C(C3=CC=C(C#N)C=C3)=C4C(C=CC(C(C)C)=C4)=C2C5=CC(N6C7=C(C=CC=C7)C8C6C=CC=C8)=CC(N9C%10=C(C=CC=C%10)C%11=C9C=CC=C%11)=C5,"Mater. Chem. Front., 2021, 5, 6978–6986",772.0,454.0,,AIE,other,10.1039/d1qm00880c,success
1095.0,mCz-TAn-CN,CC(C)C1=CC2=C(C=C1)C(C3=CC=C(C#N)C=C3)=C4C(C=CC(C(C)C)=C4)=C2C5=CC(N6C7=C(C=CC=C7)C8C6C=CC=C8)=CC=C5,"Mater. Chem. Front., 2021, 5, 6978–6986",606.0,453.0,,AIE,other,10.1039/d1qm00880c,success
1101.0,CZ2TPAN,CCN(C1=CC=C(C2=CC=C(/C(C#N)=C(C3=CC=CC=C3)\C4=CC=CC=C4)C=C2)C=C15)C6=C5C=C(C7=CC=C(/C(C#N)=C(C8=CC=CC=C8)\C9=CC=CC=C9)C=C7)C=C6,"Chin. Sci. Bull., 2013, 58, 2719-2722",753.95,504.0,541.0,AIE,ICT,10.1007/s11434-013-5893-0,success
1105.0,BTPEBCF,CCCCCCCN1C2=C(C=CC=C2)C3=C1C=CC(C4(C5=CC=C(N(CCCCCCC)C6=C7C=CC=C6)C7=C5)C8=CC(C9=CC=C(/C(C%10=CC=CC=C%10)=C(C%11=CC=CC=C%11)/C%12=CC=CC=C%12)C=C9)=CC=C8C%13=C4C=C(C%14=CC=C(/C(C%15=CC=CC=C%15)=C(C%16=CC=CC=C%16)\C%17=CC=CC=C%17)C=C%14)C=C%13)=C3,"J. Mater. Chem., 2011, 21, 10949–10956",1353.7,487.0,,AIE,other,10.1039/c1jm10221d,success
1107.0,TPEBPy,C1(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(C=C6)C7=C5C=CC8=C7C6=CC=C8)C=C4)=CC=C(C9=CC=C(C=C%10)C%11=C9C=CC%12=CC=CC%10=C%11%12)C=C1,"Chem. Asian J., 2012, 7, 484–488",732.28,488.0,,AIE,other,10.1002/asia.201100753,success
1108.0,TPEBAn,C1(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=C(C=CC=C6)C6=CC7=C5C=CC=C7)C=C4)=CC=C(C8=C(C=CC=C9)C9=CC%10=C8C=CC=C%10)C=C1,"Chem. Asian J., 2012, 7, 484–488",684.28,486.0,,AIE,other,10.1002/asia.201100753,success
1109.0,TPEBPa,C1(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=C(C=CC=C6)C6=C(C=CC=C7)C7=C5)C=C4)=CC=C(C8=CC(C=CC=C9)=C9C%10=C8C=CC=C%10)C=C1,"Chem. Asian J., 2012, 7, 484–488",684.29,475.0,,AIE,other,10.1002/asia.201100753,success
1110.0,TPEBNp,C1(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=CC6=C5C=CC=C6)C=C4)=CC=C(C7=CC=CC8=C7C=CC=C8)C=C1,"Chem. Asian J., 2012, 7, 484–488",584.25,474.0,,AIE,other,10.1002/asia.201100753,success
1111.0,TPEB-2-Np,C1(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(C=CC=C6)C6=C5)C=C4)=CC=C(C7=CC(C=CC=C8)=C8C=C7)CC1,"Chem. Asian J., 2012, 7, 484–488",584.25,492.0,,AIE,other,10.1002/asia.201100753,success
1112.0,p-BTPATPE,C1(/C(C2=CC=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=C(C6=CC=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C6)/C%10=CC=CC=C%10)=CC=CC=C1,"Chem. Commun., 2011, 47, 6924–6926",818.37,509.0,,AIE,other,10.1039/c1cc12011e,success
1121.0,(Z)-o-BBPTPE,c1(c2ccc(c3ccccc3/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/c6ccccc6c7ccc(c8ccccc8)cc7)cc2)ccccc1,"Chem. Commun., 2014, 50, 1131--1133",636.0,472.0,,AIE,other,10.1039/c3cc47696k,success
1140.0,DEATPE,CCN(CC)C(C=C1)=CC=C1/C(C2=CC=C(N(CC)CC)C=C2)=C(C3=CC=CC=C3)\C4=CC=CC=C4,"J. Mater. Chem. C, 2015, 3, 112-120",474.69,481.0,477.0,AIE,ICT,10.1039/c4tc02161d,success
1141.0,DFDEATPE,CCN(CC)C(C=C1)=CC=C1/C(C2=CC=C(N(CC)CC)C=C2)=C(C3=CC=C(F)C=C3)\C4=CC=C(F)C=C4,"J. Mater. Chem. C, 2015, 3, 112-120",510.67,487.0,480.0,AIE,ICT,10.1039/c4tc02161d,success
1142.0,CNDEATPE,CCN(CC)C(C=C1)=CC=C1/C(C2=CC=C(N(CC)CC)C=C2)=C(C3=CC=CC=C3)\C4=CC=C(C#CC5=CC=C(C#N)C=C5)C=C4,"J. Mater. Chem. C, 2015, 3, 112-120",599.82,558.0,588.0,AIE,ICT,10.1039/c4tc02161d,success
1628.0,TPE,C1(C#CC2=CC=C(/C(C3=CC=CC=C3)=C(C4=CC=CC=C4)\C5=CC=CC=C5)C=C2)=CC=C(/C(C6=CC=CC=C6)=C(C7=CC=CC=C7)\C8=CC=CC=C8)C=C1,,686.898,,334.0,AIE,other,10.1002/chem.201203840,success
1727.0,Azo-TPA-Th(+),C%12=C(N(C3=CC=C(C2=CC=C(C1=CC=[N+](C)C=C1)S2)C=C3)C%11=CC=C(C%10=CC=C(/N=N/C9=CC=C(C8=CC=C(N(C4=CC=CC=C4)C7=CC=C(C6=CC=C(C5=CC=[N+](C)C=C5)S6)C=C7)C=C8)C=C9)C=C%10)C=C%11)C=CC=C%12,"Chem. Sci. 2022, 13, 4139–4149.",1270.178,,630.0,AIE,TICT,10.1039/D2SC00381C,success
1729.0,TPA-Th(+),N(C2=CC=C(C1=CC=C(N)C=C1)C=C2)(C3=CC=CC=C3)C6=CC=C(C5=CC=C(C4=CC=[N+](C)C=C4)S5)C=C6,"Chem. Sci. 2022, 13, 4139–4149.",630.105,,600.0,AIE,TICT,10.1039/D2SC00381C,success
1755.0,Q-1-Py,C%12(C2=C(C1=CC=CC=C1)N=C%11C(=N2)C=C(C3=CC=C6C4=C3C=CC5=C4C(=CC=C5)CC6)C(C7=C%10C8=C(C=C7)CCC9=CC=CC(=C89)C=C%10)=C%11)=CC=CC=C%12,UWluLCBXLjsgTGksIEsuOyBGZW5nLCBHLjsgTGksIE0uOyBZYW5nLCBaLjsgTGl1LCBCLjsgVGFuZywgQi4gWi4gQnJpZ2h0IGFuZCAgUGhvdG9zdGFibGUgT3JnYW5pYyBGbHVvcmVzY2VudCBEb3RzIHdpdGggQWdncmVnYXRpb24tSW5kdWNlZCAgRW1pc3Npb24gQ2hhcmFjdGVyaXN0aWNzIGZvciBOb25pbnZhc2l2ZSBMb25nLVRlcm0gQ2VsbCBJbWFnaW5nLiBBZHYuICBGdW5jdC4gTWF0ZXIuIDIwMTQsIDI0LCA2MzXigJI2NDMuIFs0OF0gUWluLCBXLjsgRGluZywgRC47IExpdSwgSi47IFl1YW4sIFcuIFouOyBIdSwgWS47IExpdSwgQi47IFRhbmcsIEIuIFouIEJpAm9pbWFnaW5nOiBCaW9jb21wYXRpYmxlIE5hbm9wYXJ0aWNsZXMgd2l0aCBBZ2dyZWdhdGlvbi1JbmR1Y2VkICBFbWlzc2lvbiBDaGFyYWN0ZXJpc3RpY3MgYXMgRmFyLVJlZC9OZWFyLUluZnJhcmVkIEZsdW9yZXNjZW50IEJpAm9wcm9iZXMgZm9yIGluIFZpdHJvIGFuZCBJbiBWaXZvIEltYWdpbmcgQXBwbGljYXRpb25zIChBZHYuIEZ1bmN0LiAgTWF0ZXIuIDQvMjAxMikuIEFkdi4gRnVuY3QuIE1hdGVyLiAyMDEyLCAyMiwgNjY14oCSNjY1Lg==,685.0,501.0,,AIE,ESIPT+ICT/TICT,DOI: 10.1002/cjoc.202100157,success
1757.0,Q-2-Py,C%12(C2=C(C1=CC=CC=C1)N=C%11C(=N2)C=C(C3=CC5=C4C(=C3)C=CC6=C4C(CC5)CCC6)C(C7=CC9=C8C(=C7)C=CC%10=C8C(CC9)CCC%10)=C%11)=CC=CC=C%12,UWluLCBXLjsgTGksIEsuOyBGZW5nLCBHLjsgTGksIE0uOyBZYW5nLCBaLjsgTGl1LCBCLjsgVGFuZywgQi4gWi4gQnJpZ2h0IGFuZCAgUGhvdG9zdGFibGUgT3JnYW5pYyBGbHVvcmVzY2VudCBEb3RzIHdpdGggQWdncmVnYXRpb24tSW5kdWNlZCAgRW1pc3Npb24gQ2hhcmFjdGVyaXN0aWNzIGZvciBOb25pbnZhc2l2ZSBMb25nLVRlcm0gQ2VsbCBJbWFnaW5nLiBBZHYuICBGdW5jdC4gTWF0ZXIuIDIwMTQsIDI0LCA2MzXigJI2NDMuIFs0OF0gUWluLCBXLjsgRGluZywgRC47IExpdSwgSi47IFl1YW4sIFcuIFouOyBIdSwgWS47IExpdSwgQi47IFRhbmcsIEIuIFouIEJpAm9pbWFnaW5nOiBCaW9jb21wYXRpYmxlIE5hbm9wYXJ0aWNsZXMgd2l0aCBBZ2dyZWdhdGlvbi1JbmR1Y2VkICBFbWlzc2lvbiBDaGFyYWN0ZXJpc3RpY3MgYXMgRmFyLVJlZC9OZWFyLUluZnJhcmVkIEZsdW9yZXNjZW50IEJpAm9wcm9iZXMgZm9yIGluIFZpdHJvIGFuZCBJbiBWaXZvIEltYWdpbmcgQXBwbGljYXRpb25zIChBZHYuIEZ1bmN0LiAgTWF0ZXIuIDQvMjAxMikuIEFkdi4gRnVuY3QuIE1hdGVyLiAyMDEyLCAyMiwgNjY14oCSNjY1Lg==,685.0,476.0,,AIE,ESIPT+ICT/TICT,10.1002/cjoc.202100157,success
1774.0,MTPE-M,COC1=CC=C(/C(C2=CC=CC=C2)=C(C3=CC=C(C4=CC=C(/C=C(C#N)C#N)C=C4)C=C3)C5=CC=C(OC)C=C5)C=C1,"Chem.Commun.,2016,52,7288-7291",544.4,,595.0,AIE,ICT,10.1039/c6cc03415b,success
1776.0,TETPE,C#CC(C=C1)=CC=C1/C(C2=CC=C(C#C)C=C2)=C(C3=CC=C(C#C)C=C3)C4=CC=C(C#C)C=C4,"Chem.Commun.,2017,53,11330-11333",428.53,475.0,504.0,AIE,neutral aromatic,10.1039/c7cc04663d,success
1778.0,TPP-2P,C1(C2=CC=CC=C2)=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(C5=CC=CC=C5)C(C6=CC=C(C7=CC=CC=C7)C=C6)=N1,"Chem.Sci.,2015,6,1932-1937",537.0,442.0,,AIE,other,10.1039/C4SC03365E,success
1779.0,TPP-2PM,COC1=CC=C(C(C=C2)=CC=C2C3=C(C4=CC=CC=C4)N=C(C5=CC=C(C6=CC=C(OC)C=C6)C=C5)C(C7=CC=CC=C7)=N3)C=C1,"Chem.Sci.,2015,6,1932-1937",597.0,453.0,,AIE,other,10.1039/C4SC03365E,success
1781.0,TPP-2MP,COC(C=C1)=CC=C1C2=C(C3=CC=C(C4=CC=CC=C4)C=C3)N=C(C5=CC=C(OC)C=C5)C(C6=CC=C(C7=CC=CC=C7)C=C6)=N2,"Chem.Sci.,2015,6,1932-1937",597.0,440.0,,AIE,ESIPT,10.1039/C4SC03365E,success
1792.0,TPP-PDCV,N#C/C(C#N)=CC1=CC=C(C(C=C2)=CC=C2C3=C(C4=CC=CC=C4)N=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=N3)C=C1,"Adv.Funct.Mater.2018,28,1704689.",537.0,545.0,511.0,AIE,ESIPT,10.1002/adfm.201704689,success
1793.0,TPP-p-TPE,C1(C2=CC=CC=C2)=C(C3=CC=C(C=C3)/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=CC=C6)N=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=N1,"Adv.Funct.Mater.2019,29,1903834.",639.0,477.0,,AIE,other,10.1002/adfm.201903834,success
1794.0,TPP-m-TPE,C1(C2=CC=CC=C2)=C(C3=CC=CC(/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=CC=C6)=C3)N=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=N1,"Adv.Funct.Mater.2019,29,1903834.",639.0,468.0,,AIE,other,10.1002/adfm.201903834,success
1795.0,TPP-o-TPE,C1(C2=CC=CC=C2)=C(C(C=CC=C3)=C3/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C6=CC=CC=C6)N=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=N1,"Adv.Funct.Mater.2019,29,1903834.",639.0,454.0,,AIE,other,10.1002/adfm.201903834,success
1796.0,DCP-TPA,N#CC1=NC(N=C(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)C(C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5)=N8)=C8N=C1C#N,"ACSNano2020,14,4265−4275",669.0,,900.0,AIE,other,10.1021/acsnano.9b09625,success
1816.0,5CzBN-DPhCz,N#CC1=[C@@]([N@@]2C(C=CC=C3)=C3C4=C2C=CC=C4)[C@@]([N@@]5C(C=CC=C6OCCCCCCOC7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)C=C7)=C6C%11=C5C=CC=C%11)=C(N%12C%13=C(C=CC=C%13)C%14=C%12C=CC=C%14)[C@@]([N@@]%15C%16=C(C(OCCCCCCOC%17=CC=C(N%18C(C=CC=C%19)=C%19C%20=C%18C=CC=C%20)C=C%17)=CC=C%16)C%21=C%15C=CC=C%21)=[C@@]1[N@@]%22C%23=C(C=CC=C%23)C%24=C%22C=CC=C%24,"Aggregate 2022, 3,e164",1644.01,505.0,,AIE,other,10.1002/agt2.164,success
