id,code,SMILES,reference,molecular_weight,emission_solid,emission_aggr,features_id,mechanism_id,doi,aTB
1856.0,PDIPQ-C5,CCCCCCC(CCCCC)n%29c(=O)c%30ccc%31c%33ccc%34c(=O)n(C(CCCC)CCCCC)c(=O)c%35ccc(c%32c(c%28ccc(c%19nc%18cc%17nc(c8ccc(c1cc4c(=O)n(C(CCCCC)CCCCCC)c(=O)c3ccc2c5ccc6c(=O)n(C(CCCCC)CCCCC)c(=O)c7ccc(c1c2c34)c5c67)cc8C)c(c%16ccc(c9cc%12c(=O)n(C(CCCCC)CCCCCC)c(=O)c%11ccc%10c%13ccc%14c(=O)n(C(CCCCC)CCCCC)c(=O)c%15ccc(c9c%10c%11%12)c%13c%14%15)cc%16)nc%17cc%18nc%19c%27ccc(c%20cc%23c(=O)n(C(CCCCC)CCCCCC)c(=O)c%22ccc%21c%24ccc%25c(=O)n(C(CCCCC)CCCCC)c(=O)c%26ccc(c%20c%21c%22%23)c%24c%25%26)cc%27)cc%28)cc(c%29=O)c%30c%31%32)c%33c%34%35,"Mater.Chem.Front.,2018,2,2104-2108.",3274.343,638.0,,AIE,other,10.1039/C8QM00451J.,failed
1872.0,TPEDCQu,CCN1C2=C(C=CC(/C=C/C3=C(C=CC=C4)C4=[N+](C)C=C3)=C2)C5=C1C=CC(N(C6=CC=CC=C6)C(C=C7)=CC=C7/C(C8=CC=CC=C8)=C(C9=CC=CC=C9)/C%10=CC=CC=C%10)=C5.FP(F)(F)(F)F.[F-],"Adv.Funct.Mater.2022,32,2110526",929.99,,730.0,AIE,TICT,10.1002/adfm.202110526.,failed
1881.0,TPO-P,O4C(C1=CC=CC=C1)=[N+](C2=CC=CC=C2)C(C3=CC=CC=C3)=C4C5=CC=CC=C5.[P-](F)(F)(F)(F)(F)F,"J.Am.Chem.Soc.2017,139,16974-16979",519.43,419.0,,AIE,other,10.1021/jacs.7b10150,failed
1882.0,TriPO-PN,O3C(C1=CC=CC=C1)=[N+](C2=CC=CC=C2)C=C3C4=CC=CC=C4.[P-](F)(F)(F)(F)(F)F,"J.Am.Chem.Soc.2017,139,16974-16979",443.0,431.0,,AIE,other,10.1021/jacs.7b10150,failed
1884.0,TPECNPB,C#C/C(C#C)=C(c4ccc(/C(=C(c1ccc(OC)cc1)/c2ccc(OC)cc2)c3ccccc3)cc4)c6cc[n+](Cc5ccc(B(O)O)cc5)cc6.[Br-],"Adv.OpticalMater.2020,8,2001119",785.0,678.0,625.0,AIE,ESIPT,10.1002/adom.202001119,failed
1889.0,BTCV-PN,CCN(CC)c5ccc(/C=C(C#N)/c2nc1ccccc1s2)c(OP(=O)(c3ccccc3)c4ccccc4)c5,"Sensorsandactuators.B,Chemical,2021,5，329",549.0,,632.0,AIE,other,10.1016/j.snb.2020.129223,failed
1891.0,TTVP,C[N+](C)(C)CCC[N+]1=CC=C(/C=C/C(S2)=CC=C2C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C1.[Br-].[Br-],ChemSci.2018Apr21;9(15):3685–3693,691.0,705.0,708.0,AIE,other,10.1039/c7sc04963c,failed
1900.0,TTVPHE,O=C(OCC)CCCCC[N+](C=C1)=CC=C1/C=C/C2=CC=C(S2)C(C=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5.[Br-],"Mater.Chem.Front.,2020,4,3201",653.0,,596.0,AIE,TICT,10.1039/d0qm00503g,failed
1901.0,TTVPHA,OC(CCCCC[N+](C=C1)=CC=C1/C=C/C2=CC=C(S2)C(C=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5)=O.[Br-],"Mater.Chem.Front.,2020,4,3201-3208",625.0,,621.0,AIE,TICT,10.1039/d0qm00503g,failed
1912.0,TPA-Ph-SCP,N#C/C(C1=CC=C(C2=CC=[N+](C)C=C2)C=C1)=CC(C=C3)=CC=C3/C=C/C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC=C6.F[P-](F)(F)(F)(F)F,"CCSChem.2022,4,501–514",711.0,628.0,,AIE,ICT,10.31635/ccschem.021.202101458,failed
1915.0,Py-4mTPE,C1(/C(C2=CC=CC=C2)=C(C3=CC=C(C4=C(C5=C67)C=CC7=C(C(C=C8)=CC=C8/C(C9=CC=CC=C9)=C(C%10=CC=CC=C%10)C%11=CC=CC=C%11)C=C(C(C=C%12)=CC=C%12/C(C%13=CC=CC=C%13)=C(C%14=CC=CC=C%14)C%15=CC=CC=C%15)C6=CC=C5C(C%16=CC=CC(/C(C%17=CC=CC=C%17)=C(C%18=CC=CC=C%18)C%19=CC=CC=C%19)=C%16)=C4)C=C3)/C%20=CC=CC=C%20)=CC=CC=C1,"Chem.Eur.J.2015,21,6862-6868",1523.0,443.0,445.0,AIE,other,10.1002/chem.201406190,failed
1921.0,TPPM,C[N+](C=C1)=CC=C1C(C=C2)=CC=C2C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3.F[B-](F)F.[F-],"ACSAppl.Mater.Interfaces2019,11,20715-20724",500.34,574.0,558.0,AIE,ICT,10.1021/acsami.9b04813,failed
1925.0,TPE-AC,C/C(C(C=C1)=CC=C1/C(C2=CC=CC=C2)=C(C3=CC=C(N(C)C)C=C3)/C4=CC=C(N(C)C)C=C4)=C(C#N)/C#N,"Chem.Commun.,2016,52,5957--5960",508.0,,705.0,AIE,TICT,10.1039/c6cc01797e,failed
1926.0,TPPCN,FP(F)(F)(F)F.C[N+]1=CC=C(/C(C2=CC=C(/C(C3=CC=CC=C3)=C(C#N)/C#N)C=C2)=C(C4=CC=C(OC)C=C4)C5=CC=C(OC)C=C5)C=C1.[F-],"J.Mater.Chem.B,2018,6,3894--3903",705.0,,606.0,AIE,TICT,10.1039/c8tb00572a,failed
1941.0,TTT-4,FP(F)(F)(F)F.CC[N+]1=C(/C=C/C2=CC=C(C(S3)=CC=C3C(C=C4)=CC=C4N(C5=CC=C(C=C5)OC)C(C=C6)=CC=C6OC)S2)SC7=C1C=CC=C7.[F-],"Biomaterials,2021,276,120892",802.85,,813.0,AIE,other,10.1016/j.biomaterials.2021.120892,failed
1972.0,TPE-TV-CyP,COC1=CC=C(C=C1)/C(C2=CC=C(C=C2)OC)=C(C3=CC=C(C=C3)C4=CC=C(S4)/C=C(C5=CC=C(C=C5)C6=CC=[N+](C=C6)C)C#N)/C7=CC=CC=C7.FP(F)(F)(F)F.[F-],"J.Am.Chem.Soc.2022,144,3429−3441",883.849,,640.0,AIE,TICT,10.1021/jacs.1c11455,failed
1977.0,DPA-TPE-SCP,N#C/C(C1=CC=C(C2=CC=[N+](C)C=C2)C=C1)=CC(C=C3)=CC=C3/C(C4=CC=CC=C4)=C(C5=CC=CC=C5)/C(C=C6)=CC=C6N(C7=CC=CC=C7)C8=CC=CC=C8.F[P-](F)(F)(F)(F)F,"CCSChemistry,2022,4(2):501-514.",863.28,638.0,,AIE,ICT,10.31635/ccschem.021.202101458,failed
1980.0,TPA-Ph-SCP,C[N+](C=C1)=CC=C1C(C=C2)=CC=C2/C([N+]#[C-])=C/C(C=C3)=CC=C3/C=C/C(C=C4)=CC=C4N(C5=CC=CC=C5)C6=CC=CC=C6,"CCSChemistry,2022,4(2):501-514.",566.25,628.0,,AIE,ICT,10.31635/ccschem.021.202101458,failed
1987.0,AIE-Y,CC[N+](C=C1)=CC=C1C(C=C2)=CC=C2/C(C3=CC=CC=C3)=C(C4=CC=CC=C4)/C5=CC=CC=C5.[Br],"Adv.Mater.2021,33,2105418",517.14,565.0,,AIE,ICT,10.1002/adma.202105418,failed
1997.0,HBT-C18,OC1=CC=C(C[N+](CCCCCCCCCCCCCCCCCCC)(C)C)C=C1C2=NC3=CC=CC=C3S2.[Cl-],"Chem.Eur.J.2016,22,5107-112.",586.37,510.0,,AIE,ESIPT,10.1002/chem.201505202,failed
2003.0,IQ,CCN(CC)C1=CC=C(C=C(C2=CC=C(C3=CC=C(C=[N+](CCC)C(C4=CC=CC=C4)=C5C6=CC=CC=C6)C5=C3)C=C2)C(O7)=O)C7=C1.[F+]B([F+])[F+][F+],"Chem.Sci.,2020,11,4730-4740",702.6,620.0,643.0,AIE,TICT,10.1039/d0sc00256a,failed
2005.0,ASCPI,CN(C)C(C=C1)=CC=C1/C=C(C#N)/C(C=C2)=CC=C2C3=CC=[N+](C)C=C3.[I-],"J.Mater.Chem.C,2021,9,11180-11188",467.355,638.0,,AIE,TICT,10.1039/D1TC00604E,failed
2015.0,PyTNZ,C1(N(C2=CC=C(C3=C(C=CC=C4)C4=C(C5=CC=C(C=C6)C7=C5C=CC8=CC=CC6=C78)C9=NSN=C93)C=C2)C%10=CC=CC=C%10)=CC=CC=C1,"J.Mater.Chem.C,2020,8,14146--14154",629.19,657.0,,AIE,TICT,10.1039/d0tc03813j,failed
2021.0,DPhPZ,C1(N2C(C=CC=C3)=C3N(C4=CC=CC=C4)C5=C2C=CC=C5)=CC=CC=C1,"Adv.Electron.Mater.2020,2000255",334.14,469.0,,AIE,other,10.1002/aelm.202000255,failed
2027.0,tp2,COC(C=C1)=CC=C1/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)C4=CC=C(/C=C(C#N)/C#N)C=C4,"Chem.Commun.,2017,53,8727",468.5,,641.0,AIE,ESIPT,10.1039/C7CC04864E,failed
2029.0,tp5,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(/C(C)=C(C#N)/C#N)S5)C=C4)C=C1,"Chem.Commun.,2017,53,8727",564.7,,651.0,AIE,neutral aromatic,10.1039/C7CC04864E,failed
2032.0,tp8,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C4=CC=C(C5=CC=C(/C(C6=CC=CS6)=C(C#N)/C#N)C=C5)C=C4)C=C1,"Chem.Commun.,2017,53,8727",626.7,,660.0,AIE,neutral aromatic,10.1039/C7CC04864E,failed
2037.0,CSPP,[I-].[I-].C[N+]1=CC=C(C=C1)C1=CC=C(C=C1)C(=CC1=CC=C(C=C1)N1CC[N+](C)(C)CC1)C#N,"Chem.Sci.,2017,8,7014",663.3659,,640.0,AIE,TICT,10.1039/c7sc01054k,failed
2044.0,TPEPCl,O=C(C(C=C1)=CC=C1N2C3=C(C(C=CC=C4)=C4C5=C3C=CC=C5)N=C2C(C=C6)=CC=C6/C(C7=CC=CC=C7)=C(C8=CC=CC=C8)/C9=CC=CC=C9)O,"Chem.Commun.,2022,58,5769-5772",687.0,495.0,409.0,AIE,ESIPT,10.1039/d2cc00909a,failed
2053.0,TPE-BPA,[O-]C(C1=NC(C([O-])=O)=CC(OCCCCOC(C=C2)=CC=C2/C(C3=CC=C(C=C3)OCCCCOC4=CC(C([O-])=O)=NC(C([O-])=O)=C4)=C(C5=CC=C(C=C5)OCCCCOC6=CC(C([O-])=O)=NC(C([O-])=O)=C6)/C7=CC=C(OCCCCOC8=CC(C([O-])=O)=NC(C([O-])=O)=C8)C=C7)=C1)=O,"ACSAppl.Mater.Interfaces2020,12,29641",1337.0,,480.0,AIE,other,10.1021/acsami.0c06204,failed
2054.0,TSSAM,C[N+](C1=C2C=CC=C1)=C3C(C=CC=C3)=C2/C=C/C(S4)=CC=C4C(S5)=CC=C5C(C=C6)=CC=C6N(C7=CC=CC=C7)C8=CC=CC=C8.FC(F)(S(=O)([O-])=O)F,"ACSMaterialsLett.2020,2,1033",777.0,,950.0,AIE,other,10.1021/acsmaterialslett.0c00263,failed
2055.0,TBFT2,FC1=C(C2=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(C3=CC=C(N(C4=CC=C(/C(C5=CC=CC=C5)=C(C6=CC=CC=C6)/C7=CC=CC=C7)C=C4)C8=CC=CC=C8)C=C3)S2)C9=NSN=C9C(C(S%10)=CC(CC(CCCCCCCCCC)CCCCCCCC)=C%10C(C=C%11)=CC=C%11N(C%12=CC=CC=C%12)C%13=CC=C(/C(C%14=CC=CC=C%14)=C(C%15=CC=CC=C%15)/C%16=CC=CC=C%16)C=C%13)=C1F,"Adv.Funct.Mater.2021,31,2107545",1876.0,681.0,,AIE,other,10.1002/adfm.202107545,failed
2094.0,DBTA,[NH2+]=C1C=C2N(C(C=CC=C3)=C3S2)C=C1C4=NC5C(C=CC=C5)S4.[Cl-],"Angew.Chem.Int.Ed.2018,57,5011",372.0,,515.0,AIE,other,10.1002/anie.201800772,failed
2107.0,TVQE,N(C1=CC=C(C=C1)C=CC2=C4C(=[N+](C=C2)CC3=CC=C(C=C3)OC(C)=O)C=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,Biomaterials2020242119924,627.58,739.0,637.0,AIE,TICT,10.1016/j.biomaterials.2020.119924,failed
2110.0,IVP-02,C1=CC=CC2=C1C(=C[N]2[H])C=CC3=CC=[N+](C=C3)CC,"Chem.Sci.,2020,11,7676",394.3,575.0,,AIE,TICT,10.1039/d0sc01213k,failed
2128.0,o-TPP3M,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=C(OC)C=C3)C4=CC=[N+](C)C=C4)C=C1.FP(F)(F)(F)F.[F-],"Adv.Mater.2015,27,7093–7100",584.0,605.0,,AIE,TICT,10.1002/adma.201503751,failed
2129.0,o-TPP3M,COC1=CC=C(/C(C2=CC=C(OC)C=C2)=C(C3=CC=C(OC)C=C3)\C4=CC=[N+](C)C=C4)C=C1.FP(F)(F)(F)F.[F-],"Adv. Mater. 2015, 27, 7093–7100",584.0,605.0,,AIE,TICT,10.1002/adma.201503751,failed
2130.0,TPP-TPA,COC(C=C1)=CC=C1/C(C2=CC=[N+](C)C=C2)=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C(C=C6)=CC=C6N(C7=CC=CC=C7)C8=CC=CC=C8.FP(F)(F)(F)F.[F-],"Adv.Mater.2018,30,1801065",858.0,,680.0,AIE,other,10.1002/adma.201801065,failed
2164.0,2NP-BTO,O=S1(C2=CC=CC=C2C3[C@@]1(C4[C@@]3(S(C5=C4C=CC=C5)(=O)=O)C6=CC(C=CC=C7)=C7C=C6)C8=CC(C=CC=C9)=C9C=C8)=O,"Angew.Chem.Int.Ed.,2020,59,1-6",584.0,439.0,,AIE,other,10.1002/anie.201913383,failed
2256.0,TPE4Mes,CCCCCC(CC1)CCC1C(C=C2)=CC=C2C#CC(C=C3)=CC=C3OCCCCCCCCCCCCOC(C=C4)=CC=C4/C(C5=CC=C(OCCCCCCCCCCCCOC6=CC=C(C#CC7=CC=C(C8CCC(CCCCC)CC8)C=C7)C=C6)C=C5)=C(C9=CC=C(OCCCCCCCCCCCCOC%10=CC=C(C#CC%11=CC=C(C%12CCC(CCCCC)CC%12)C=C%11)C=C%10)C=C9)C%13=CC=C(OCCCCCCCCCCCCOC%14=CC=C(C#CC%15=CC=C(C%16CCC(CCCCC)CC%16)C=C%15)C=C%14)C=C%13,"J.Mater.Chem.,2012,22,3323-3326",2447.7,,380.0,AIE,neutral aromatic,10.1039/c2jm15712h,failed
2274.0,(MesB)2DMTPS,CC1=CC(C)=CC(C)=C1B(C2=C(C)C=C(C)C=C2C)C3=CC=C(C4=C(C5=CC=CC=C5)C(C6=CC=CC=C6)=C(C7=CC=C(B(C8=C(C)C=C(C)C=C8C)C9=C(C)C=C(C)C=C9C)C=C7)[Si]4(C)C)C=C3,"Adv.Funct.Mater.2014,24,3621-3630",910.0,516.0,,AIE,ESIPT,10.1002/adfm.201303867,failed
2387.0,TCzP-BDTO,CCC(COC1=C2C(C=C(S2(=O)=O)C3=CC=C(N4C5=C(C6=C4C=CC(C(C)(C)C)=C6)C=C(C=C5)C(C)(C)C)C=C3)=C(C7=C1C=C(C8=CC=C(N9C%10=C(C%11=C9C=CC(C(C)(C)C)=C%11)C=C(C=C%10)C(C)(C)C)C=C8)S7(=O)=O)OCC(CC)CCCC)CCCC,"Adv.Funct.Mater.2018,1706945",1217.0,606.0,,AIE,ICT,10.1002/adfm.201706945,failed
2406.0,bT-BTO,O=S(C1=C2C=CC=C1)(C(C3=CSC=C3)=C2C4=CSC=C4)=O,"JournalofPhotochemistryandPhotobiologyA:Chemistry,2018,355,274–282",330.0,476.0,,AIE,other,10.1016/j.jphotochem.2017.08.061,failed
2432.0,t-BPITBT-TPATPE,CC(C)(C)C(C=C1)=CC=C1N2C(C3=CC=C(C4=CC=C(C5=CC=C(/C(C6=CC=CC=C6)=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)/C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C=C5)C%13=NSN=C4%13)S3)=NC%14=C2C(C=CC=C%15)=C%15C%16=C%14C=CC=C%16,"J.Mater.Chem.C,2018,6,5900-5907",1231.0,645.0,,AIE,TICT,10.1039/c8tc01612g,failed
15.0,DPI-BP,Cn4c(/C=C(c1ccccc1)/c2cc[n+](C)cc2)nc(c3ccccc3)c4c5ccccc5,"Adv. Funct. Mater. 2016, 26, 824–832",429.22,616.0,,AIE,ICT,,failed
16.0,DPI-In,Cn4c(/C=C/C2=[N+](C)c1ccccc1C2(C)C)nc(c3ccccc3)c4c5ccccc5,"Adv. Funct. Mater. 2016, 26, 824–832",418.23,642.0,,AIE,ICT,,failed
26.0,CM-f,N#C/C(C#N)=C\c6ccc(c5ccc(c3nc(c1ccccc1)c(c2ccccc2)nc3c4ccccc4)cc5)s6,,542.7,550.0,,AIE,ICT,,failed
29.0,Ryan1,C[N+](C)(C)CCCCCCC8(CCCCCC[N+](C)(C)C)c1ccccc1c7cc(/C(=C(c2ccccc2)/c3ccc5c(c3)c4ccccc4C5(CCCCCC[N+](C)(C)C)CCCCC[N+](C)(C)C)c6ccccc6)ccc78,"J. Mater. Chem. B, 2014,2, 4134-4141",1397.34,,520.0,AIE,neutral aromatic,,failed
34.0,ASCP-TPA,C[n+]6ccc(c5ccc(/C(C#N)=C/c4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)cc4)cc5)cc6,,540.2458,,620.0,AIE,ICT,,failed
35.0,2ASCP-TPA,C[n+]6ccc(c5ccc(/C(C#N)=C(C#N)/c4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)cc4)cc5)cc6,,565.2332,,720.0,AIE,ICT,,failed
38.0,TNB,C1(C2=CC=C(N(C3=CC=CC4=C3C=CC=C4)C5=CC=C(/C(C6=CC=CC=C6)=C(C7=CC=CC=C7)/C8=CC=CC=C8)C=C5)C=C2)=CC=C(C9=CC=C(N(C%10=CC=CC%11=C%10C=CC=C%11)C%12=CC=C(/C(C%13=CC=CC=C%13)=C(C%14=CC=CC=C%14)/C%15=CC=CC=C%15)C=C%12)C=C9)C%16=NSN=C1%16,"J. Mater. Chem. C, 2014, 2, 3756–3761",918.0,617.0,604.0,AIE,ICT,,failed
41.0,TPE-TPA-FN(TTF),N#C/C(c1ccc(N(c2ccccc2)c3ccc(/C(c4ccccc4)=C(c5ccccc5)/c6ccccc6)cc3)cc1)=C(c7ccc(N(c8ccccc8)c9ccc(/C(c%10ccccc%10)=C(c%11ccccc%11)/c%12ccccc%12)cc9)cc7)/C#N,"Adv. Healthcare Mater., 2015, 4, 2667-2676. ",1234.0,663.0,671.0,AIE,ICT,,failed
43.0,TTS,c1(c2ccc(N(c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccc(/C(c7ccccc7)=C(c8ccccc8)/c9ccccc9)cc6)cc2)c%10nsnc%10c(c%11ccc(N(c%12ccc(N(c%13ccccc%13)c%14ccccc%14)cc%12)c%15ccc(/C(c%16ccccc%16)=C(c%17ccccc%17)/c%18ccccc%18)cc%15)cc%11)cc1,,1513.0,636.0,636.0,AIE,ICT,,failed
44.0,TTSe,c1(c2ccc(N(c3ccc(N(c4ccccc4)c5ccccc5)cc3)c6ccc(/C(c7ccccc7)=C(c8ccccc8)/c9ccccc9)cc6)cc2)c%10n[se]nc%10c(c%11ccc(N(c%12ccc(N(c%13ccccc%13)c%14ccccc%14)cc%12)c%15ccc(/C(c%16ccccc%16)=C(c%17ccccc%17)/c%18ccccc%18)cc%15)cc%11)cc1,,502.0,665.0,665.0,AIE,ICT,,failed
53.0,TPE-PY-N3,[N-]=[N+]=NCCCC[n+]1ccc(/C=C/c2ccc(/C(c3ccccc3)=C(c4ccccc4)\c5ccccc5)cc2)cc1,"J. Mater. Chem. B, 2015, 3, 4993 ",,618.0,,AIE,neutral aromatic,,failed
77.0,IQ-DPA,CCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(c4ccccc4)c5ccccc5)cc6)c6c1.F[B-](F)(F)F,,578.4616,530.0,590.0,AIE,ICT,,failed
78.0,IQ-Naph,COc1c2ccccc2c(c3ccc4c[n+](CCC)c(c5ccccc5)c(c6ccccc6)c4c3)cc1.F[B-](F)(F)F,,567.4346,474.0,560.0,AIE,ICT,,failed
79.0,IQ-TPA,F[B-](F)(F)F.CCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc7)c7c1,,654.5596,560.0,630.0,AIE,ICT,,failed
80.0,IQ-TPA-Oley,F[B-](F)(F)F.CCCCCCCC/C=C\CCCCCCCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(c4ccc(N(c5ccccc5)c6ccccc6)cc4)cc7)c7c1,,862.9486,600.0,600.0,AIE,ICT,,failed
81.0,IQ-DMA,F[B-](F)(F)F.CCC[n+]1c(c2ccccc2)c(c3ccccc3)c(cc(N(C)C)cc4)c4c1,,454.3196,507.0,,AIE,ICT,,failed
82.0,IQ-DPA-MePh,CCC[n+]1c(c2ccccc2)c(C)c(cc(N(c3ccccc3)c4ccccc4)cc5)c5c1.F[B-](F)(F)F,,516.3906,520.0,576.0,AIE,ICT,,failed
83.0,IQ-DPA-Naph,F[B-](F)(F)F.CCC[n+]1c(c2c3ccccc3ccc2)c(c4cccc5ccccc45)c(cc(N(C6=CC=CC=C6)C7=CC=CC=C7)cc8)c8c1,,678.5816,520.0,589.0,AIE,ICT,,failed
84.0,IQ-DPA-Ph,FB(F)F.N(c1ccccc1)(c2ccccc2)c3ccc4c[n+](c5ccccc5)c(c6ccccc6)c(c7ccccc7)c4c3.[F-],,612.4786,594.0,594.0,AIE,ICT,,failed
